CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,type_of_reporting,first_link_in_message,first_link_type_for_created_date,first_link,mined_link_type,link_created_at,link_created_date_source,link_created_date_status,link_created_date_reason,created_date_kind
CVE-2014-3577,"Improved cert subject parsing

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.3.x@1614064 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.3.x@1614064,contains links,https://github.com/apache/httpclient/commit/51cc67567765d67f878f0dcef61b5ded454d3122,apache/httpclient,apache issue tracker,https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.3.x@1614064,svn/source link,https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.3.x@1614064,svn/source link,,https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.3.x@1614064,not_available,"SVN revision date not found for r1614064; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/httpcomponents/httpclient/branches/4.3.x@1614064",
CVE-2013-4590,"Add an option to the Context to control the blocking of XML external entities when parsing XML configuration files and enable this blocking by default. The block is implemented via a custom resolver to enable the logging of any blocked entities.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1549528 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1549528,contains links,https://github.com/apache/tomcat/commit/05c84ff;https://github.com/apache/tomcat/commit/78dd7e6f3d8481bc3bcd71ca5b20296de1283888,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1549528,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1549528,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1549528,not_available,"SVN revision date not found for r1549528; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1549528",
CVE-2016-6797,"When adding and removing ResourceLinks dynamically, ensure
that the global resource is only visible via the
ResourceLinkFactory when it is meant to be.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1757271 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1757271,contains links,https://github.com/apache/tomcat/commit/2859ac3eae132383cb6f3f2042e25d7a4a281b0d,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1757271,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1757271,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1757271,not_available,"SVN revision date not found for r1757271; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1757271",
CVE-2014-0119,"Add some defensive coding around some XML activities that are triggered by web applications and are therefore at potential risk of a memory leak.
This is part 2 of 7 of the fix for CVE-2014-0119


git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1589837 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1589837,contains links,https://github.com/apache/tomcat/commit/f2764544c5039551120daa5c125dca55636fb81b;https://github.com/apache/tomcat/commit/2ece8641b11329f733ce2d98a354b611cb635286,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1589837,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1589837,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1589837,not_available,"SVN revision date not found for r1589837; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1589837",
CVE-2013-2251,"WW-4140
- Lukasz' patch applied

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_15_X@1502979 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_15_X@1502979,contains links,https://github.com/apache/struts/commit/3cfe34fefedcf0fdcfcb061c0aea34a715b7de63,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_15_X@1502979,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_15_X@1502979,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_15_X@1502979,not_available,"SVN revision date not found for r1502979; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_15_X@1502979",
CVE-2013-1965,"Disable eval expressions

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,contains links,https://github.com/apache/struts/commit/7e6f641ebb142663cbd1653dc49bed725edf7f56,apache/struts,apache issue tracker,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,svn/source link,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,svn/source link,,https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249,not_available,"SVN revision date not found for r1469249; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/struts/struts2/branches/STRUTS_2_3_14_X@1469249",
CVE-2009-0783,"Fix bug 29936. In some circumstances, Tomcat would use the parser from a webapp to parse web.xml and possibly context.xml files.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@649974 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@649974,contains links,https://github.com/apache/tomcat/commit/06c23d8,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@649974,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@649974,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@649974,not_available,"SVN revision date not found for r649974; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@649974",
CVE-2020-1940,"OAK-8870 : UserAuthentication.authenticate should remove pw attribute (merge r1873103 to 1.8 branch, CVE-2020-1940)

git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/oak/branches/1.8@1873258 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/jackrabbit/oak/branches/1.8@1873258,contains links,https://github.com/apache/jackrabbit-oak/commit/e7180a8d9c4f14b2de1928861dd27287e5fb59bd;https://github.com/apache/jackrabbit-oak/commit/b615992fc5202046e9479a29d6a7bd41d6258d09,apache/jackrabbit-oak,apache issue tracker,https://svn.apache.org/repos/asf/jackrabbit/oak/branches/1.8@1873258,svn/source link,https://svn.apache.org/repos/asf/jackrabbit/oak/branches/1.8@1873258,svn/source link,,https://svn.apache.org/repos/asf/jackrabbit/oak/branches/1.8@1873258,not_available,"SVN revision date not found for r1873258; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/jackrabbit/oak/branches/1.8@1873258",
CVE-2018-1313,"Merge revision 1826467 from 10.14 to trunk. Original commit message:

Remove support for COMMAND_TESTCONNECTION connectToDatabase feature.
It was never documented, and was never part of the regression tests.

A new regression test demonstrates that attempting to use this feature
now results in a ""usage"" response from the Network Server.

Also, change the Network Server's default security policy file, as well
as the template security policy file that we distribute with the
release and in the documentation. The new policy files do not use
the <<ALL FILES>> permission; instead they restrict the permission
to certain directories only.

Also, change the implementation of the Network Server's ""sysinfo""
sub-command. Prior to this change, that feature would open each
jar file on the Network Server's class path, and would report on
whatever information it could find about that jar file. Now, the
only jar files that are opened and reported on are the known Derby
jar files; a table of those jar file names is compiled into the
sysinfo command. This causes sysinfo to return less information,
but it also means that it only needs the permission to access the
known Derby jar files on the classpath.


git-svn-id: https://svn.apache.org/repos/asf/db/derby/code/trunk@1826481 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/db/derby/code/trunk@1826481,contains links,https://github.com/apache/derby/commit/4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d;https://github.com/apache/derby/commit/a2027c64e185a9ce46929f352e2db03371c1f95,apache/derby,apache issue tracker,https://svn.apache.org/repos/asf/db/derby/code/trunk@1826481,svn/source link,https://svn.apache.org/repos/asf/db/derby/code/trunk@1826481,svn/source link,,https://svn.apache.org/repos/asf/db/derby/code/trunk@1826481,not_available,"SVN revision date not found for r1826481; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/db/derby/code/trunk@1826481",
CVE-2011-1184,"Add additional configuration options to the DIGEST authenticator
This is the fix for CVE-2011-1184

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1087655 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1087655,contains links,https://github.com/apache/tomcat/commit/94a7a82405893701a48bfd8f006d650938b8a362,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1087655,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1087655,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1087655,not_available,"SVN revision date not found for r1087655; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1087655",
CVE-2014-0230,"Add a new limit, defaulting to 2MB, for the amount of data Tomcat will swallow for an aborted upload.
This is the fix for CVE-2014-0230

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1603770 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1603770,contains links,https://github.com/apache/tomcat/commit/cf7869c89fb87a04da78a7f6081b4aa1c6169a5e,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1603770,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1603770,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1603770,not_available,"SVN revision date not found for r1603770; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1603770",
CVE-2010-3718,"Ensure work dir attribute is made read-only
CVE-2010-3718

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1022134 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1022134,contains links,https://github.com/apache/tomcat/commit/f6db636b7addb1f7a01e361559bff2da21a11812;https://github.com/apache/tomcat/commit/835f85ed22b9f788e23b6f49893698770e9fcfe3,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1022134,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1022134,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1022134,not_available,"SVN revision date not found for r1022134; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1022134",
CVE-2016-0714,"Expand the session attribute filtering options
- new option to filter based on implementation class of value
- new option to log a warning message if an attribute is filtered out
- always log a message at at least debug level if an attribute is filtered out

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1725263 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1725263,contains links,https://github.com/apache/tomcat/commit/50f1b1d,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1725263,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1725263,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1725263,not_available,"SVN revision date not found for r1725263; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1725263",
